transaction_id,date,customer_id,region,item_id,item_name,quantity,unit_price,discount_applied,total_revenue,cost_of_goods,profit
TXN004076,2025-11-23,C0152,North America,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004077,2025-11-23,C0098,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.2,144.0,95,49.0
TXN004078,2025-11-24,C0152,North America,105,USB-C Multi-Hub,2,40,0.2,64.0,36,28.0
TXN004079,2025-11-24,C0077,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004080,2025-11-24,C0106,Europe,102,Pro Noise-Cancel Headphones,1,180,0.2,144.0,95,49.0
TXN004081,2025-11-24,C0173,North America,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004082,2025-11-24,C0199,North America,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004083,2025-11-24,C0061,Europe,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN004084,2025-11-24,C0016,Domestic,107,RGB Mech Keyboard,1,120,0.2,96.0,70,26.0
TXN004085,2025-11-24,C0023,North America,106,"4K Ultra Monitor 27""",3,400,0.2,960.0,840,120.0
TXN004086,2025-11-24,C0139,Europe,104,Wireless Optical Mouse,2,30,0.2,48.0,24,24.0
TXN004087,2025-11-25,C0148,North America,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004088,2025-11-25,C0151,Domestic,112,Standing Desk Frame,1,350,0.2,280.0,200,80.0
TXN004089,2025-11-25,C0071,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.2,144.0,95,49.0
TXN004090,2025-11-25,C0038,Europe,112,Standing Desk Frame,1,350,0.2,280.0,200,80.0
TXN004091,2025-11-25,C0125,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.2,96.0,70,26.0
TXN004092,2025-11-25,C0135,North America,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN004093,2025-11-25,C0161,Europe,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN004094,2025-11-25,C0037,Domestic,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004095,2025-11-25,C0139,Europe,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN004096,2025-11-25,C0178,Domestic,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004097,2025-11-25,C0023,North America,102,Pro Noise-Cancel Headphones,1,180,0.2,144.0,95,49.0
TXN004098,2025-11-25,C0067,Asia-Pacific,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004099,2025-11-25,C0091,Domestic,112,Standing Desk Frame,1,350,0.2,280.0,200,80.0
TXN004100,2025-11-25,C0155,Domestic,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN004101,2025-11-25,C0041,Domestic,101,Smart Watch X1,3,250,0.2,600.0,420,180.0
TXN004102,2025-11-25,C0140,Europe,112,Standing Desk Frame,3,350,0.2,840.0,600,240.0
TXN004103,2025-11-25,C0134,Domestic,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004104,2025-11-25,C0020,North America,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004105,2025-11-25,C0025,Europe,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004106,2025-11-25,C0155,Domestic,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004107,2025-11-25,C0096,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004108,2025-11-25,C0048,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004109,2025-11-25,C0008,Domestic,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN004110,2025-11-26,C0175,Domestic,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN004111,2025-11-26,C0194,Asia-Pacific,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN004112,2025-11-26,C0077,Asia-Pacific,102,Pro Noise-Cancel Headphones,2,180,0.2,288.0,190,98.0
TXN004113,2025-11-26,C0181,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.2,64.0,36,28.0
TXN004114,2025-11-26,C0105,North America,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN004115,2025-11-26,C0144,North America,110,Portable Bluetooth Speaker,2,80,0.2,128.0,90,38.0
TXN004116,2025-11-26,C0020,North America,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN004117,2025-11-26,C0070,North America,102,Pro Noise-Cancel Headphones,1,180,0.2,144.0,95,49.0
TXN004118,2025-11-26,C0037,Domestic,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004119,2025-11-26,C0037,Domestic,108,Gaming Chair Pro,2,250,0.2,400.0,300,100.0
TXN004120,2025-11-26,C0067,Asia-Pacific,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004121,2025-11-26,C0022,North America,107,RGB Mech Keyboard,1,120,0.2,96.0,70,26.0
TXN004122,2025-11-26,C0046,North America,101,Smart Watch X1,1,250,0.2,200.0,140,60.0
TXN004123,2025-11-26,C0174,Europe,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004124,2025-11-26,C0013,Europe,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004125,2025-11-26,C0081,North America,101,Smart Watch X1,1,250,0.2,200.0,140,60.0
TXN004126,2025-11-26,C0116,Europe,110,Portable Bluetooth Speaker,2,80,0.2,128.0,90,38.0
TXN004127,2025-11-26,C0150,Europe,108,Gaming Chair Pro,2,250,0.2,400.0,300,100.0
TXN004128,2025-11-27,C0161,Europe,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004129,2025-11-27,C0160,North America,106,"4K Ultra Monitor 27""",2,400,0.2,640.0,560,80.0
TXN004130,2025-11-27,C0119,Europe,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN004131,2025-11-27,C0088,Domestic,103,Ergonomic Laptop Stand,2,45,0.2,72.0,40,32.0
TXN004132,2025-11-27,C0069,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004133,2025-11-27,C0021,Asia-Pacific,108,Gaming Chair Pro,3,250,0.2,600.0,450,150.0
TXN004134,2025-11-27,C0145,Domestic,101,Smart Watch X1,1,250,0.2,200.0,140,60.0
TXN004135,2025-11-27,C0068,Europe,107,RGB Mech Keyboard,2,120,0.2,192.0,140,52.0
TXN004136,2025-11-27,C0017,North America,108,Gaming Chair Pro,3,250,0.2,600.0,450,150.0
TXN004137,2025-11-28,C0110,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004138,2025-11-28,C0191,North America,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004139,2025-11-28,C0200,North America,110,Portable Bluetooth Speaker,1,80,0.2,64.0,45,19.0
TXN004140,2025-11-28,C0049,Domestic,112,Standing Desk Frame,3,350,0.2,840.0,600,240.0
TXN004141,2025-11-28,C0167,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004142,2025-11-28,C0102,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN004143,2025-11-28,C0172,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.2,64.0,45,19.0
TXN004144,2025-11-28,C0107,Domestic,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004145,2025-11-28,C0161,Europe,106,"4K Ultra Monitor 27""",2,400,0.2,640.0,560,80.0
TXN004146,2025-11-28,C0010,Asia-Pacific,108,Gaming Chair Pro,3,250,0.2,600.0,450,150.0
TXN004147,2025-11-28,C0191,North America,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004148,2025-11-28,C0062,Domestic,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN004149,2025-11-28,C0110,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004150,2025-11-28,C0089,Domestic,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004151,2025-11-28,C0145,Domestic,109,LED Desk Lamp,2,50,0.2,80.0,50,30.0
TXN004152,2025-11-28,C0117,Domestic,110,Portable Bluetooth Speaker,1,80,0.2,64.0,45,19.0
TXN004153,2025-11-28,C0010,Asia-Pacific,108,Gaming Chair Pro,3,250,0.2,600.0,450,150.0
TXN004154,2025-11-28,C0157,Europe,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN004155,2025-11-29,C0179,Asia-Pacific,107,RGB Mech Keyboard,2,120,0.2,192.0,140,52.0
TXN004156,2025-11-29,C0001,North America,112,Standing Desk Frame,1,350,0.2,280.0,200,80.0
TXN004157,2025-11-29,C0147,Europe,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN004158,2025-11-29,C0113,Europe,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004159,2025-11-29,C0134,Domestic,109,LED Desk Lamp,1,50,0.2,40.0,25,15.0
TXN004160,2025-11-29,C0070,North America,110,Portable Bluetooth Speaker,1,80,0.2,64.0,45,19.0
TXN004161,2025-11-29,C0108,Europe,112,Standing Desk Frame,1,350,0.2,280.0,200,80.0
TXN004162,2025-11-29,C0063,Domestic,102,Pro Noise-Cancel Headphones,3,180,0.2,432.0,285,147.0
TXN004163,2025-11-29,C0075,North America,103,Ergonomic Laptop Stand,2,45,0.2,72.0,40,32.0
TXN004164,2025-11-29,C0151,Domestic,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004165,2025-11-29,C0079,Europe,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004166,2025-11-29,C0063,Domestic,101,Smart Watch X1,1,250,0.2,200.0,140,60.0
TXN004167,2025-11-29,C0145,Domestic,106,"4K Ultra Monitor 27""",2,400,0.2,640.0,560,80.0
TXN004168,2025-11-29,C0102,Asia-Pacific,103,Ergonomic Laptop Stand,2,45,0.2,72.0,40,32.0
TXN004169,2025-11-30,C0020,North America,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN004170,2025-11-30,C0147,Europe,112,Standing Desk Frame,3,350,0.2,840.0,600,240.0
TXN004171,2025-11-30,C0187,North America,108,Gaming Chair Pro,3,250,0.2,600.0,450,150.0
TXN004172,2025-11-30,C0009,North America,110,Portable Bluetooth Speaker,1,80,0.2,64.0,45,19.0
TXN004173,2025-11-30,C0159,Europe,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN004174,2025-11-30,C0062,Domestic,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004175,2025-11-30,C0008,Domestic,105,USB-C Multi-Hub,1,40,0.2,32.0,18,14.0
TXN004176,2025-11-30,C0143,Domestic,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004177,2025-11-30,C0130,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.2,64.0,36,28.0
TXN004178,2025-11-30,C0142,North America,111,Webcam 1080p,2,75,0.2,120.0,80,40.0
TXN004179,2025-11-30,C0007,Europe,112,Standing Desk Frame,1,350,0.2,280.0,200,80.0
TXN004180,2025-11-30,C0100,Asia-Pacific,108,Gaming Chair Pro,3,250,0.2,600.0,450,150.0
TXN004181,2025-11-30,C0093,Europe,112,Standing Desk Frame,1,350,0.2,280.0,200,80.0
TXN004182,2025-11-30,C0197,Europe,103,Ergonomic Laptop Stand,1,45,0.2,36.0,20,16.0
TXN004183,2025-11-30,C0180,North America,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004184,2025-11-30,C0098,Domestic,107,RGB Mech Keyboard,1,120,0.2,96.0,70,26.0
TXN004185,2025-11-30,C0075,North America,102,Pro Noise-Cancel Headphones,1,180,0.2,144.0,95,49.0
TXN004186,2025-11-30,C0187,North America,108,Gaming Chair Pro,2,250,0.2,400.0,300,100.0
TXN004187,2025-11-30,C0073,Asia-Pacific,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004188,2025-11-30,C0116,Europe,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004189,2025-11-30,C0120,North America,108,Gaming Chair Pro,3,250,0.2,600.0,450,150.0
TXN004190,2025-11-30,C0003,Europe,112,Standing Desk Frame,3,350,0.2,840.0,600,240.0
TXN004191,2025-11-30,C0063,Domestic,108,Gaming Chair Pro,1,250,0.2,200.0,150,50.0
TXN004192,2025-11-30,C0088,Domestic,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004193,2025-11-30,C0016,Domestic,107,RGB Mech Keyboard,1,120,0.2,96.0,70,26.0
TXN004194,2025-11-30,C0106,Europe,106,"4K Ultra Monitor 27""",1,400,0.2,320.0,280,40.0
TXN004195,2025-11-30,C0183,North America,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004196,2025-11-30,C0100,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.2,24.0,12,12.0
TXN004197,2025-11-30,C0070,North America,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004198,2025-11-30,C0164,Asia-Pacific,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004199,2025-11-30,C0183,North America,111,Webcam 1080p,1,75,0.2,60.0,40,20.0
TXN004200,2025-11-30,C0155,Domestic,104,Wireless Optical Mouse,3,30,0.2,72.0,36,36.0
TXN004201,2025-12-01,C0075,North America,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN004202,2025-12-01,C0069,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN004203,2025-12-01,C0144,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN004204,2025-12-01,C0092,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN004205,2025-12-01,C0137,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN004206,2025-12-01,C0067,Asia-Pacific,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN004207,2025-12-01,C0037,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN004208,2025-12-01,C0021,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN004209,2025-12-01,C0049,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN004210,2025-12-01,C0016,Domestic,102,Pro Noise-Cancel Headphones,3,180,0.0,540.0,285,255.0
TXN004211,2025-12-01,C0014,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN004212,2025-12-01,C0019,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN004213,2025-12-01,C0133,Domestic,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN004214,2025-12-01,C0025,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN004215,2025-12-01,C0080,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN004216,2025-12-02,C0193,Europe,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN004217,2025-12-02,C0018,Europe,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN004218,2025-12-02,C0050,Asia-Pacific,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN004219,2025-12-02,C0137,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN004220,2025-12-02,C0006,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN004221,2025-12-02,C0027,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN004222,2025-12-02,C0109,Europe,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN004223,2025-12-02,C0172,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN004224,2025-12-02,C0023,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN004225,2025-12-02,C0074,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN004226,2025-12-02,C0106,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN004227,2025-12-02,C0098,Domestic,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN004228,2025-12-02,C0001,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN004229,2025-12-02,C0134,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN004230,2025-12-02,C0135,North America,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN004231,2025-12-03,C0019,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN004232,2025-12-03,C0141,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN004233,2025-12-03,C0001,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN004234,2025-12-03,C0004,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN004235,2025-12-03,C0060,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN004236,2025-12-03,C0084,North America,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN004237,2025-12-03,C0028,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN004238,2025-12-03,C0121,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN004239,2025-12-03,C0056,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN004240,2025-12-03,C0078,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN004241,2025-12-03,C0055,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN004242,2025-12-03,C0058,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN004243,2025-12-03,C0109,Europe,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN004244,2025-12-03,C0168,Asia-Pacific,101,Smart Watch X1,2,250,0.0,500.0,280,220.0
TXN004245,2025-12-03,C0102,Asia-Pacific,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN004246,2025-12-03,C0060,Domestic,109,LED Desk Lamp,3,50,0.0,150.0,75,75.0
TXN004247,2025-12-03,C0155,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN004248,2025-12-03,C0040,Europe,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN004249,2025-12-03,C0029,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN004250,2025-12-03,C0044,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN004251,2025-12-04,C0188,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN004252,2025-12-04,C0141,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN004253,2025-12-04,C0056,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN004254,2025-12-04,C0047,Asia-Pacific,103,Ergonomic Laptop Stand,3,45,0.0,135.0,60,75.0
TXN004255,2025-12-04,C0046,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN004256,2025-12-04,C0017,North America,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN004257,2025-12-04,C0080,Europe,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN004258,2025-12-04,C0017,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN004259,2025-12-04,C0031,Asia-Pacific,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN004260,2025-12-04,C0025,Europe,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN004261,2025-12-04,C0061,Europe,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN004262,2025-12-04,C0138,Asia-Pacific,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN004263,2025-12-04,C0188,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN004264,2025-12-04,C0109,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN004265,2025-12-04,C0062,Domestic,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN004266,2025-12-04,C0166,North America,103,Ergonomic Laptop Stand,3,45,0.0,135.0,60,75.0
TXN004267,2025-12-04,C0174,Europe,104,Wireless Optical Mouse,3,30,0.0,90.0,36,54.0
TXN004268,2025-12-04,C0105,North America,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN004269,2025-12-04,C0094,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN004270,2025-12-04,C0066,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN004271,2025-12-05,C0089,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN004272,2025-12-05,C0053,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN004273,2025-12-05,C0045,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN004274,2025-12-05,C0033,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN004275,2025-12-05,C0190,Europe,104,Wireless Optical Mouse,3,30,0.0,90.0,36,54.0
TXN004276,2025-12-05,C0071,Domestic,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN004277,2025-12-05,C0124,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN004278,2025-12-05,C0081,North America,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN004279,2025-12-05,C0132,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN004280,2025-12-05,C0136,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN004281,2025-12-05,C0192,Europe,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN004282,2025-12-05,C0057,Asia-Pacific,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN004283,2025-12-05,C0149,Domestic,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN004284,2025-12-05,C0021,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN004285,2025-12-05,C0183,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN004286,2025-12-06,C0154,Domestic,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN004287,2025-12-06,C0069,Asia-Pacific,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN004288,2025-12-06,C0093,Europe,103,Ergonomic Laptop Stand,3,45,0.0,135.0,60,75.0
TXN004289,2025-12-06,C0019,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN004290,2025-12-06,C0176,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN004291,2025-12-06,C0005,Asia-Pacific,101,Smart Watch X1,3,250,0.0,750.0,420,330.0
TXN004292,2025-12-06,C0016,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN004293,2025-12-06,C0159,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN004294,2025-12-06,C0038,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN004295,2025-12-06,C0074,Asia-Pacific,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN004296,2025-12-06,C0196,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN004297,2025-12-06,C0114,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN004298,2025-12-06,C0100,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN004299,2025-12-06,C0029,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN004300,2025-12-06,C0011,Europe,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN004301,2025-12-06,C0096,Asia-Pacific,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN004302,2025-12-06,C0051,Asia-Pacific,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN004303,2025-12-06,C0094,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN004304,2025-12-06,C0125,Asia-Pacific,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN004305,2025-12-07,C0095,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN004306,2025-12-07,C0106,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN004307,2025-12-07,C0064,Europe,111,Webcam 1080p,3,75,0.0,225.0,120,105.0
TXN004308,2025-12-07,C0170,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN004309,2025-12-07,C0164,Asia-Pacific,109,LED Desk Lamp,3,50,0.0,150.0,75,75.0
TXN004310,2025-12-07,C0187,North America,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN004311,2025-12-07,C0011,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN004312,2025-12-07,C0073,Asia-Pacific,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN004313,2025-12-07,C0169,Europe,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN004314,2025-12-07,C0072,Domestic,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN004315,2025-12-07,C0164,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN004316,2025-12-07,C0031,Asia-Pacific,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN004317,2025-12-07,C0178,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN004318,2025-12-07,C0199,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN004319,2025-12-07,C0119,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN004320,2025-12-07,C0155,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN004321,2025-12-07,C0051,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN004322,2025-12-07,C0155,Domestic,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN004323,2025-12-07,C0148,North America,102,Pro Noise-Cancel Headphones,3,180,0.0,540.0,285,255.0
TXN004324,2025-12-07,C0002,Domestic,101,Smart Watch X1,2,250,0.0,500.0,280,220.0
TXN004325,2025-12-07,C0180,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN004326,2025-12-07,C0175,Domestic,105,USB-C Multi-Hub,3,40,0.0,120.0,54,66.0
TXN004327,2025-12-07,C0200,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN004328,2025-12-07,C0030,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN004329,2025-12-07,C0134,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN004330,2025-12-07,C0043,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN004331,2025-12-07,C0175,Domestic,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN004332,2025-12-07,C0099,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN004333,2025-12-07,C0081,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
